
HEADER_START
version=5.1
Mode=4
BinaryFile=None
TimeSize=150
SpaceSize=3183
N_Colours=1
HEADER_END
DATA_START
0	1516	0	0.066726
0	1517	0	0.089277
0	1518	0	0.090459
0	1519	0	0.094285
0	1520	0	0.104839
0	1521	0	0.088452
0	1522	0	0.110716
0	1523	0	0.103156
0	1524	0	0.104606
0	1525	0	0.123930
0	1526	0	0.108687
0	1527	0	0.104035
0	1528	0	0.131779
0	1529	0	0.113145
0	1530	0	0.137000
0	1531	0	0.127286
0	1532	0	0.135402
0	1533	0	0.129313
0	1534	0	0.137747
0	1535	0	0.146643
0	1536	0	0.142343
0	1537	0	0.162313
0	1538	0	0.167914
0	1539	0	0.172931
0	1540	0	0.154251
0	1541	0	0.174192
0	1542	0	0.178830
0	1543	0	0.170948
0	1544	0	0.190828
0	1545	0	0.196296
0	1546	0	0.202395
0	1547	0	0.210750
0	1548	0	0.198175
0	1549	0	0.218296
0	1550	0	0.204433
0	1551	0	0.216430
0	1552	0	0.235292
0	1553	0	0.236753
0	1554	0	0.206814
0	1555	0	0.242148
0	1556	0	0.247852
0	1557	0	0.243359
0	1558	0	0.263147
0	1559	0	0.266682
0	1560	0	0.272267
0	1561	0	0.302304
0	1562	0	0.294703
0	1563	0	0.306784
0	1564	0	0.292159
0	1565	0	0.319744
0	1566	0	0.336169
0	1567	0	0.304063
0	1568	0	0.339039
0	1569	0	0.355720
0	1570	0	0.355642
0	1571	0	0.357012
0	1572	0	0.356720
0	1573	0	0.404887
0	1574	0	0.387462
0	1575	0	0.405219
0	1576	0	0.398967
0	1577	0	0.420204
0	1578	0	0.431142
0	1579	0	0.436312
0	1580	0	0.449609
0	1581	0	0.457934
0	1582	0	0.461193
0	1583	0	0.475313
0	1584	0	0.485461
0	1585	0	0.505045
0	1586	0	0.501778
0	1587	0	0.519071
0	1588	0	0.533823
0	1589	0	0.529680
0	1590	0	0.555921
0	1591	0	0.580210
0	1592	0	0.608146
0	1593	0	0.578726
0	1594	0	0.615058
0	1595	0	0.639710
0	1596	0	0.644386
0	1597	0	0.652770
0	1598	0	0.651295
0	1599	0	0.686791
0	1600	0	0.679917
0	1601	0	0.674112
0	1602	0	0.716471
0	1603	0	0.761882
0	1604	0	0.760815
0	1605	0	0.817651
0	1606	0	0.798841
0	1607	0	0.809412
0	1608	0	0.788172
0	1609	0	0.852153
0	1610	0	0.900422
0	1611	0	0.866190
0	1612	0	0.853499
0	1613	0	0.889732
0	1614	0	0.897753
0	1615	0	0.877659
0	1616	0	0.889782
0	1617	0	0.912374
0	1618	0	0.901351
0	1619	0	0.870484
0	1620	0	0.864709
0	1621	0	0.849897
0	1622	0	0.849481
0	1623	0	0.848833
0	1624	0	0.796865
0	1625	0	0.791634
0	1626	0	0.780450
0	1627	0	0.731019
0	1628	0	0.734851
0	1629	0	0.691093
0	1630	0	0.666046
0	1631	0	0.684771
0	1632	0	0.689154
0	1633	0	0.690714
0	1634	0	0.643499
0	1635	0	0.614165
0	1636	0	0.600656
0	1637	0	0.598816
0	1638	0	0.554857
0	1639	0	0.578629
0	1640	0	0.582932
0	1641	0	0.536238
0	1642	0	0.565561
0	1643	0	0.531393
0	1644	0	0.495996
0	1645	0	0.485519
0	1646	0	0.493290
0	1647	0	0.484288
0	1648	0	0.453583
0	1649	0	0.464456
0	1650	0	0.464184
0	1651	0	0.465023
0	1652	0	0.411883
0	1653	0	0.414396
0	1654	0	0.385662
0	1655	0	0.390702
0	1656	0	0.388937
0	1657	0	0.383474
0	1658	0	0.365251
0	1659	0	0.351185
0	1660	0	0.358657
0	1661	0	0.350291
0	1662	0	0.327185
0	1663	0	0.321615
0	1664	0	0.304505
0	1665	0	0.314118
0	1666	0	0.317714
0	1667	0	0.305982
0	1668	0	0.279478
0	1669	0	0.302061
0	1670	0	0.278947
